acousticness,artist_id,artist_names,danceability,duration_ms,energy,explicit,genre,instrumentalness,key,liveness,loudness,mode,popularity,release_date,song_title (censored),speechiness,tempo,valence,year
0.364,622805,['Stevie Wonder'],0.458,397560,0.783,0,R&B;,0.402,0,0.424,-8.317,1,25,5/1/1963,"Fingertips Pts. * & * - Live At The Regal Theater, ************",0.27,141.364,0.495,1963
0.538,121157,['The Contours'],0.389,205946,0.916,0,R&B;,3.41E-06,8,0.327,-6.059,1,10,1/1/1963,Whole Lotta Woman - Live At The Apollo ************,0.355,92.749,0.434,1963
0.673,69520,['The Cookies'],0.473,157213,0.713,0,R&B;,0.000135,4,0.349,-4.616,1,13,1963,I Never Dreamed,0.0374,112.824,0.492,1963
0.849,69520,['The Cookies'],0.779,143120,0.757,0,R&B;,4.55E-05,10,0.212,-6.923,1,9,1963,Foolish Little ****,0.0486,108.525,0.861,1963
0.717,69520,['The Cookies'],0.611,165840,0.591,0,R&B;,0.00888,2,0.478,-7.138,1,24,1963,Don't Say Nothin' Bad (About My Baby),0.0352,124.115,0.91,1963
0.613,69520,['The Cookies'],0.673,146413,0.671,0,R&B;,0,7,0.246,-7.021,1,22,1963,Chains,0.0729,142.678,0.71,1963
0.885,138332,['The Crystals'],0.418,204000,0.831,0,R&B;,0.00188,7,0.345,-7.462,1,22,1963,Santa Claus Is Coming to Town,0.087,77.934,0.254,1963
0.618,138332,['The Crystals'],0.366,151133,0.789,0,R&B;,5.41E-05,9,0.123,-7.001,1,21,1963,Rudolph the Red-Nosed Reindeer,0.0384,135.877,0.587,1963
0.794,138332,['The Crystals'],0.578,175013,0.783,0,R&B;,0.000135,9,0.156,-5.923,1,13,1963,Parade Of The Wooden Soldiers,0.036,143.007,0.638,1963
0.574,82013,['The Impressions'],0.273,165173,0.281,0,R&B;,1.22E-05,10,0.0832,-13.197,1,16,8/1/1963,Sad Sad **** And Boy,0.0319,98.373,0.553,1963
0.724,82013,['The Impressions'],0.568,136533,0.501,0,R&B;,0,1,0.133,-12.058,1,17,8/1/1963,Little Young Lover,0.0466,141.594,0.591,1963
0.929,82013,['The Impressions'],0.599,149693,0.249,0,R&B;,0.000372,3,0.12,-14.168,1,13,8/1/1963,As Long As You Love Me,0.0307,100.496,0.43,1963
0.807,82013,['The Impressions'],0.547,145360,0.243,0,R&B;,0.000134,10,0.231,-15.353,0,12,8/1/1963,I Need Your Love,0.0262,94.992,0.627,1963
0.869,82013,['The Impressions'],0.57,169200,0.224,0,R&B;,0.00219,10,0.0875,-17.198,1,11,8/1/1963,You've Come Home,0.0294,85.775,0.443,1963
0.544,82013,['The Impressions'],0.701,173360,0.414,0,R&B;,0,1,0.251,-12.339,1,48,8/1/1963,It's All Right,0.168,108.644,0.731,1963
0.664,82013,['The Impressions'],0.372,165627,0.311,0,R&B;,1.15E-06,1,0.19,-8.124,1,43,1/1/1963,For Your Precious Love,0.0263,90.686,0.186,1963
0.566,82013,['The Impressions'],0.592,141840,0.33,0,R&B;,0,8,0.217,-13.945,0,31,8/1/1963,Gypsy Woman,0.0669,119.49,0.746,1963
0.906,82013,['The Impressions'],0.357,153973,0.177,0,R&B;,6.29E-05,6,0.116,-15.203,1,23,8/1/1963,Never Let Me Go,0.033,180.09,0.408,1963
0.682,82013,['The Impressions'],0.636,143867,0.347,0,R&B;,1.30E-06,8,0.134,-13.737,0,24,8/1/1963,Minstrel And Queen,0.0334,122.882,0.864,1963
0.816,82013,['The Impressions'],0.659,149933,0.433,0,R&B;,0,7,0.241,-13.153,1,21,8/1/1963,I'm The One Who Loves You,0.0476,122.734,0.931,1963
0.714,82013,['The Impressions'],0.752,135760,0.333,0,R&B;,0,10,0.174,-14.394,1,19,8/1/1963,Grow Closer Together,0.0579,120.828,0.842,1963
0.72,503668,['The Miracles'],0.566,152933,0.746,0,R&B;,0,7,0.465,-6.564,0,16,1/1/1963,Whatever Makes You Happy,0.0332,113.863,0.921,1963
0.577,503668,['The Miracles'],0.528,158840,0.695,0,R&B;,6.67E-06,11,0.162,-12.156,0,18,1/1/1963,I Gotta Dance To Keep From Crying,0.077,77.955,0.729,1963
0.811,503668,['The Miracles'],0.326,172960,0.502,0,R&B;,0,5,0.647,-6.297,1,15,1/1/1963,A Love *** Can Count On,0.0413,74.5,0.848,1963
0.674,503668,['The Miracles'],0.554,161120,0.51,0,R&B;,0,8,0.0993,-6.622,1,15,1/1/1963,I've Been Good To You,0.0252,95.724,0.712,1963
0.384,503668,['The Miracles'],0.581,166360,0.771,0,R&B;,4.55E-06,6,0.673,-5.46,0,14,1/1/1963,Happy Landing,0.0383,133.332,0.951,1963
0.894,503668,['The Miracles'],0.282,316186,0.56,0,R&B;,1.73E-05,0,0.696,-6.574,1,9,1/1/1963,You've Really Got A Hold On Me - Live At The Apollo ************,0.0505,74.359,0.523,1963
0.698,503668,['The Miracles'],0.68,177707,0.448,0,R&B;,0,0,0.227,-8.398,1,57,1/1/1963,You've Really Got A Hold On Me,0.0302,118.461,0.567,1963
0.533,503668,['The Miracles'],0.692,165760,0.814,0,R&B;,0.000679,10,0.323,-11.21,0,26,1/1/1963,Mickey's Monkey - Album Version / Stereo,0.0649,94.978,0.787,1963
0.867,894335,['The Platters'],0.343,127333,0.339,0,R&B;,3.75E-06,0,0.109,-9.282,1,33,1963,Christmas Time,0.0283,103.504,0.404,1963
0.596,418981,['The Shirelles'],0.641,154307,0.807,0,R&B;,0,0,0.177,-5.373,0,12,1963,I Don't Think So,0.0295,129.464,0.964,1963
0.452,418981,['The Shirelles'],0.739,137293,0.743,0,R&B;,0,7,0.331,-5.926,0,39,1963,Foolish Little ****,0.0321,111.07,0.922,1963
0.681,478246,['The Tymes'],0.55,182040,0.392,0,R&B;,0.00231,7,0.105,-10.328,0,17,1/1/1963,Wonderful! Wonderful!,0.0238,70.08,0.572,1963
0.968,478246,['The Tymes'],0.512,143520,0.276,0,R&B;,0,9,0.0979,-11.465,0,9,1/1/1963,You Asked Me To Be Yours,0.0329,70.602,0.194,1963
0.787,478246,['The Tymes'],0.546,140467,0.494,0,R&B;,0.000111,4,0.453,-10.39,1,48,1/1/1963,So Much In Love,0.034,75.655,0.44,1963
0.806,478246,['The Tymes'],0.548,130093,0.493,0,R&B;,6.74E-05,4,0.639,-10.093,1,26,1/1/1963,So Much In Love - Single Version/Bonus Track,0.0328,75.634,0.599,1963
0.0897,402351,['Meshell Ndegeocello'],0.767,308187,0.328,0,R&B;,0.000723,11,0.0644,-14.023,0,37,10/15/1993,Outside Your Door,0.0375,137.16,0.507,1993
0.461,582253,['Aaron Neville'],0.567,202400,0.298,0,R&B;,0,9,0.0794,-13.626,1,34,1/1/1993,The Grand Tour,0.0332,87.675,0.469,1993
0.428,582253,['Aaron Neville'],0.583,278467,0.538,0,R&B;,2.13E-05,9,0.0792,-12.471,1,31,1/1/1993,Don't Take Away My Heaven,0.0819,187.581,0.653,1993
0.0145,494746,['Another Bad Creation'],0.751,260400,0.761,0,R&B;,2.96E-06,8,0.0305,-8.151,1,42,1/15/1993,Iesha,0.147,111.819,0.661,1993
0.625,927555,['Aretha Franklin'],0.681,159107,0.261,0,R&B;,2.09E-06,0,0.247,-17.347,1,47,1993,"Baby, I Love You",0.0326,91.357,0.795,1993
0.138,61226,['Babyface'],0.741,342360,0.592,0,R&B;,0,4,0.224,-7.819,1,35,8/24/1993,And Our Feelings,0.0298,128.137,0.27,1993
0.257,61226,['Babyface'],0.754,229600,0.472,0,R&B;,2.09E-05,8,0.121,-11.787,1,55,8/24/1993,When Can I See You,0.0807,169.199,0.613,1993
0.0949,61226,['Babyface'],0.693,293267,0.648,0,R&B;,0,11,0.14,-6.411,0,49,8/24/1993,Never Keeping Secrets,0.0248,113.117,0.319,1993
0.142,61226,['Babyface'],0.668,293733,0.77,0,R&B;,0.515,6,0.0585,-7.661,0,42,8/24/1993,For The Cool In You,0.0447,92.079,0.611,1993
0.0301,127063,['Bell Biv DeVoe'],0.796,292533,0.623,0,R&B;,6.99E-05,6,0.0285,-9.309,0,36,1/1/1993,********* In Your Eyes,0.0328,128.915,0.899,1993
0.737,58361,['Betty Everett'],0.652,136117,0.456,0,R&B;,0,9,0.235,-9.673,1,49,1/1/1993,The Shoop Shoop Song (It's In His Kiss),0.0569,121.983,0.966,1993
0.607,64509,['Bobby Womack'],0.604,127360,0.34,0,R&B;,0.0465,3,0.102,-15.89,1,42,1/1/1993,Fly Me To The Moon (In Other Words),0.0361,114.05,0.694,1993
0.107,64509,['Bobby Womack'],0.476,230507,0.585,0,R&B;,1.43E-05,11,0.149,-14.211,0,60,1/1/1993,Across ***** Street,0.0478,110.275,0.523,1993
0.00432,767095,['Bohannon'],0.825,357093,0.94,0,R&B;,0.0433,10,0.0891,-9.164,1,30,5/18/1993,Let's Start The Dance,0.0577,116.994,0.864,1993
0.0586,181817,['Caron Wheeler'],0.684,282733,0.711,0,R&B;,7.99E-05,10,0.164,-8.524,0,30,1/1/1993,I Adore You,0.0477,98.502,0.41,1993
0.217,776371,['Color Me Badd'],0.642,259627,0.51,0,R&B;,0,4,0.291,-10.207,1,44,11/16/1993,Close to Heaven,0.0259,99.179,0.49,1993
0.401,776371,['Color Me Badd'],0.488,276067,0.43,0,R&B;,0,5,0.109,-8.723,1,43,11/16/1993,Wildflower,0.0291,124.517,0.236,1993
0.0111,97509,['Con Funk Shun'],0.937,338200,0.652,0,R&B;,0.000713,9,0.0606,-11.545,0,31,1993,Chase Me,0.0748,123.56,0.9,1993
0.666,97509,['Con Funk Shun'],0.705,257907,0.362,0,R&B;,0.000139,2,0.0872,-14.899,1,29,1993,Baby I'm Hooked (Right Into Your Love),0.0347,95.072,0.899,1993
0.207,97509,['Con Funk Shun'],0.726,317267,0.334,0,R&B;,2.02E-05,6,0.078,-14.561,0,50,1993,Love's Train,0.0339,141.149,0.713,1993
0.659,97509,['Con Funk Shun'],0.544,279667,0.244,0,R&B;,0,2,0.0968,-15.151,1,37,1993,Straight From The Heart,0.0255,140.921,0.502,1993
0.13,197582,['Dee Clark'],0.553,173531,0.396,0,R&B;,1.25E-06,8,0.17,-14.02,1,31,1/1/1993,Rain Drops,0.0393,121.215,0.697,1993
0.00423,168958,['Eddie Floyd'],0.511,179440,0.614,0,R&B;,6.60E-06,9,0.518,-10.607,1,47,1/1/1993,Big Bird - Mono,0.0356,115.436,0.673,1993
0.154,160690,['En Vogue'],0.757,308360,0.544,0,R&B;,6.07E-05,5,0.226,-10.722,1,61,10/12/1993,Whatta Man,0.219,173.208,0.921,1993
0.0924,160690,['En Vogue'],0.734,296213,0.671,0,R&B;,9.29E-05,5,0.122,-8.538,1,48,9/21/1993,Whatta Man (feat. En Vogue) - EP Version,0.118,173.184,0.945,1993
0.0371,788937,"['Evelyn ""Champagne"" King']",0.687,225253,0.685,0,R&B;,0.00028,4,0.0631,-9.616,0,31,3/23/1993,I Don't Know If It's Right,0.0642,114.36,0.632,1993
0.00206,788937,"['Evelyn ""Champagne"" King']",0.897,364947,0.431,0,R&B;,0.0395,3,0.0377,-12.234,0,53,3/23/1993,Love Come Down,0.0481,115.552,0.857,1993
0.00588,788937,"['Evelyn ""Champagne"" King']",0.714,392800,0.665,0,R&B;,0.131,11,0.0655,-10.948,0,50,3/23/1993,Shame,0.0381,133.805,0.805,1993
0.0372,788937,"['Evelyn ""Champagne"" King']",0.912,301493,0.392,0,R&B;,0.198,5,0.27,-12.01,0,46,3/23/1993,I'm In Love,0.0916,114.929,0.791,1993
0.0886,533117,['George Clinton'],0.843,665827,0.677,0,R&B;,0.000238,6,0.263,-9.4,1,33,12/7/1993,Bop Gun (One Nation),0.0533,103.182,0.77,1993
0.257,533117,['George Clinton'],0.845,665160,0.663,1,R&B;,0.00079,6,0.243,-8.756,1,40,12/7/1993,Bop Gun (One Nation) - Remastered,0.0508,103.053,0.752,1993
0.0173,664849,['Gloria Gaynor'],0.801,198600,0.623,0,R&B;,0.00811,9,0.323,-13.445,0,50,1/1/1993,I Will Survive - Single Version,0.0508,116.426,0.641,1993
0.165,676313,['Hi-Five'],0.647,306067,0.765,0,R&B;,3.81E-05,5,0.305,-7.123,0,38,10/14/1993,Unconditional Love,0.0379,147.965,0.718,1993
0.532,676313,['Hi-Five'],0.777,281467,0.565,0,R&B;,0,10,0.0719,-10.315,1,39,10/14/1993,Never Should've Let You Go,0.0318,108.062,0.825,1993
0.141,267814,['Hot Chocolate'],0.721,244480,0.604,0,R&B;,0.0134,10,0.126,-6.81,1,34,1993,Every *** a Winner,0.0298,107.943,0.907,1993
0.155,651972,['H-Town'],0.726,330945,0.501,0,R&B;,0,1,0.0893,-13.884,0,62,1/28/1993,Knockin' da Boots,0.154,128.099,0.582,1993
0.324,651972,['H-Town'],0.657,334472,0.333,0,R&B;,0,11,0.0674,-14.956,0,36,1/28/1993,Lick U Up,0.0459,135.883,0.39,1993
0.228,772721,['Incognito'],0.658,337173,0.554,0,R&B;,0.00521,9,0.275,-14.044,1,33,1993,Still A Friend Of Mine,0.0335,86.808,0.826,1993
0.12,176358,['Jamiroquai'],0.651,230053,0.925,0,R&B;,0,5,0.057,-3.389,0,51,6/14/1993,When You Gonna Learn? - Remastered,0.053,106.286,0.658,1993
0.256,176358,['Jamiroquai'],0.745,245173,0.841,0,R&B;,8.00E-05,0,0.0992,-5.229,0,46,6/14/1993,Emergency on Planet Earth - Remastered,0.0633,117.97,0.874,1993
0.114,176358,['Jamiroquai'],0.343,383360,0.841,0,R&B;,0.747,9,0.384,-7.237,0,44,6/14/1993,Music of the Mind - Remastered,0.047,134.881,0.508,1993
0.159,176358,['Jamiroquai'],0.677,512280,0.827,0,R&B;,0.295,2,0.224,-7.589,1,45,6/14/1993,**** Your Mind - Remastered,0.0527,105.44,0.321,1993
0.0631,176358,['Jamiroquai'],0.789,365733,0.83,0,R&B;,0.00226,8,0.597,-3.267,1,44,6/14/1993,Too Young to Die - Remastered,0.08,101.78,0.676,1993
0.483,208774,['Janet Jackson'],0.679,347560,0.719,0,R&B;,0.0837,10,0.174,-5.687,0,39,5/18/1993,Where Are You Now,0.0429,78.466,0.568,1993
0.373,208774,['Janet Jackson'],0.594,418795,0.909,0,R&B;,0.365,8,0.394,-5.949,0,34,5/18/1993,This Time,0.0494,97.404,0.351,1993
0.699,208774,['Janet Jackson'],0.635,333200,0.567,0,R&B;,0.00462,10,0.255,-10.705,1,32,5/18/1993,The Body That Loves You,0.0478,184.745,0.372,1993
0.302,208774,['Janet Jackson'],0.703,265107,0.7,0,R&B;,0.471,5,0.0718,-6.789,1,65,5/18/1993,That's The Way Love Goes,0.0693,97.675,0.582,1993
0.604,208774,['Janet Jackson'],0.571,428200,0.232,0,R&B;,0.000246,10,0.119,-11.309,1,58,5/18/1993,"Any Time, Any Place",0.0699,128.785,0.207,1993
0.882,208774,['Janet Jackson'],0.359,227133,0.287,0,R&B;,0.00607,0,0.186,-9.51,1,60,5/18/1993,*****,0.0303,130.135,0.189,1993
0.0374,208774,['Janet Jackson'],0.653,271640,0.976,0,R&B;,0.00173,11,0.561,-5.173,0,52,5/18/1993,If,0.0797,105.575,0.447,1993
0.113,208774,['Janet Jackson'],0.844,305667,0.843,0,R&B;,0.0439,10,0.1,-5.763,0,43,5/18/1993,You Want This,0.0551,111.893,0.647,1993
0.287,208774,['Janet Jackson'],0.764,260907,0.878,0,R&B;,0.00356,5,0.18,-5.647,0,42,5/18/1993,Because Of Love,0.0523,112.37,0.825,1993
5.18E-05,208774,['Janet Jackson'],0.68,275493,0.835,0,R&B;,0.671,11,0.13,-6.19,0,40,5/18/1993,Throb,0.0445,123.097,0.35,1993
0.84,329468,['Jerry Butler'],0.241,165733,0.334,0,R&B;,7.25E-06,6,0.172,-12.182,0,30,1/1/1993,Make It Easy On Yourself,0.0345,83.588,0.315,1993
0.105,135152,['Jodeci'],0.671,297467,0.532,0,R&B;,3.72E-05,1,0.086,-12.431,0,33,12/21/1993,Ride & Slide,0.19,62.874,0.463,1993
0.305,135152,['Jodeci'],0.65,300907,0.496,0,R&B;,0,5,0.33,-12.349,0,56,12/21/1993,Cry For You,0.0331,115.775,0.576,1993
0.152,135152,['Jodeci'],0.673,310800,0.618,0,R&B;,0,5,0.949,-10.878,0,55,12/21/1993,Feenin',0.0649,121.711,0.649,1993
0.25,135152,['Jodeci'],0.632,302893,0.507,0,R&B;,0,5,0.254,-11.31,0,47,12/21/1993,My Heart Belongs To U,0.0358,111.886,0.43,1993
0.631,135152,['Jodeci'],0.377,373627,0.315,0,R&B;,0,1,0.946,-12.641,1,43,1/1/1993,Lately,0.0619,126.168,0.27,1993
0.104,135152,['Jodeci'],0.684,320853,0.782,0,R&B;,0,0,0.132,-10.5,0,39,12/21/1993,What About Us,0.046,131.778,0.542,1993
0.0337,135152,['Jodeci'],0.782,283533,0.595,0,R&B;,3.18E-06,5,0.108,-14.146,0,36,12/21/1993,Alone,0.048,139.686,0.819,1993
0.00608,253734,['Johnny Gill'],0.692,255293,0.805,0,R&B;,0.00374,10,0.321,-7.835,1,34,1/15/1993,Rub You The Right Way - Edit,0.0455,111.501,0.894,1993
0.27,253734,['Johnny Gill'],0.694,287493,0.568,0,R&B;,0,7,0.225,-7.74,1,30,1/1/1993,Quiet Time To Play,0.0482,130.794,0.483,1993
0.202,246628,['Johnny Nash'],0.701,175333,0.477,0,R&B;,8.23E-05,2,0.12,-15.382,1,31,9/21/1993,I Can See Clearly Now,0.0336,122.202,0.964,1993
0.0762,814898,['Lee Dorsey'],0.776,209373,0.566,0,R&B;,0.0528,2,0.0638,-17.97,1,35,2/23/1993,Yes We Can - Pt. *,0.115,172.502,0.86,1993
0.247,814898,['Lee Dorsey'],0.809,161333,0.324,0,R&B;,0.00586,9,0.108,-17.622,1,39,2/23/1993,Occapella,0.125,84.809,0.84,1993
0.183,787940,['LeVert'],0.746,355933,0.437,0,R&B;,0,5,0.0478,-8.814,1,36,1993,*******,0.0284,147.819,0.394,1993
0.2,262255,['Mariah Carey'],0.525,225707,0.533,0,R&B;,0,2,0.198,-7.419,1,42,8/4/1993,Never Forget You,0.0289,149.923,0.268,1993
0.781,262255,['Mariah Carey'],0.475,231400,0.348,0,R&B;,2.65E-06,2,0.113,-10.847,1,41,8/4/1993,All I've Ever Wanted,0.0284,132.146,0.135,1993
0.758,262255,['Mariah Carey'],0.322,238973,0.33,0,R&B;,4.12E-05,1,0.119,-9.861,1,40,8/4/1993,Just to Hold You Once *****,0.031,118.165,0.0762,1993
0.351,262255,['Mariah Carey'],0.728,258067,0.891,0,R&B;,5.82E-06,5,0.166,-4.792,0,39,8/4/1993,Now That I Know,0.0408,117.826,0.539,1993
0.143,262255,['Mariah Carey'],0.731,287000,0.876,0,R&B;,0,5,0.0538,-6.191,0,38,8/4/1993,I've Been Thinking About You,0.0423,103,0.88,1993
0.735,262255,['Mariah Carey'],0.501,257733,0.378,0,R&B;,0,4,0.119,-9.37,1,71,8/4/1993,Hero,0.029,119.987,0.178,1993
0.323,262255,['Mariah Carey'],0.576,213667,0.526,0,R&B;,2.01E-06,6,0.0548,-8.524,1,69,8/4/1993,Without You,0.0325,122.06,0.147,1993
0.18,262255,['Mariah Carey'],0.701,232960,0.705,0,R&B;,0,5,0.141,-6.18,1,57,8/4/1993,Dreamlover,0.0357,100.669,0.71,1993
0.469,262255,['Mariah Carey'],0.57,265467,0.549,0,R&B;,7.91E-06,9,0.0715,-7.956,0,52,8/4/1993,Anytime You Need a Friend,0.0312,136.13,0.295,1993
0.687,262255,['Mariah Carey'],0.375,295733,0.255,0,R&B;,3.55E-06,4,0.0678,-11.801,1,43,8/4/1993,Music Box,0.0313,140.244,0.036,1993
0.0767,376204,['Mary J. Blige'],0.821,245040,0.495,0,R&B;,0,9,0.0606,-11.618,0,33,1/1/1993,Love No Limit - Remix,0.1,89.984,0.677,1993
0.253,376204,['Mary J. Blige'],0.739,355960,0.44,0,R&B;,0,0,0.137,-12.559,1,31,1/1/1993,You Remind Me - Remix,0.139,96.157,0.633,1993
0.0157,376204,['Mary J. Blige'],0.803,301640,0.809,0,R&B;,6.48E-06,1,0.176,-7.891,1,31,1/1/1993,Real Love - Remix,0.19,97.676,0.508,1993
0.906,384675,['Mary Wells'],0.556,177333,0.482,0,R&B;,0,2,0.627,-10.235,1,40,1/1/1993,What Love Has Joined Together - Single Version,0.0273,95.808,0.772,1993
0.791,384675,['Mary Wells'],0.718,166200,0.538,0,R&B;,1.39E-06,5,0.104,-8.862,1,37,1/1/1993,Your Old Stand By - Single Version,0.0301,101.051,0.961,1993
0.0596,401114,['Maze'],0.792,332240,0.631,0,R&B;,0.00014,6,0.11,-11.352,1,29,8/20/1993,Laid Back ****,0.0726,100.198,0.915,1993
0.302,401114,['Maze'],0.63,340160,0.436,0,R&B;,0.00019,10,0.117,-12.507,0,45,8/20/1993,The Morning After,0.0426,169.142,0.601,1993
0.137,401114,['Maze'],0.709,373960,0.673,0,R&B;,0.101,10,0.0383,-13.137,0,35,8/20/1993,What Goes Up,0.044,173.124,0.964,1993
0.663,467203,['Michael Jackson'],0.66,352893,0.443,0,R&B;,0.0182,1,0.114,-10.199,1,50,7/16/1993,"Will You Be There (Theme from ""Free *******",0.0373,82.984,0.416,1993
0.903,500889,['Minnie Riperton'],0.392,203507,0.213,0,R&B;,1.01E-06,9,0.12,-12.494,1,58,1/1/1993,Lovin' You,0.0415,100.518,0.312,1993
0.519,500889,['Minnie Riperton'],0.527,238693,0.279,0,R&B;,0.0211,10,0.116,-12.679,0,53,1/1/1993,Inside My Love - Remastered,0.0297,90.728,0.256,1993
0.0793,898188,['Mint Condition'],0.516,376840,0.744,0,R&B;,0.00305,1,0.527,-6.741,1,28,1/1/1993,So Fine,0.0478,117.459,0.386,1993
0.123,898188,['Mint Condition'],0.608,314538,0.569,0,R&B;,0,6,0.151,-5.835,0,53,1/1/1993,U Send Me Swingin',0.0283,72.076,0.346,1993
0.217,898188,['Mint Condition'],0.524,320093,0.559,0,R&B;,0,2,0.497,-7.157,1,39,1/1/1993,******* To Love,0.0349,141.898,0.331,1993
0.921,74195,['Natalie Cole'],0.305,249067,0.106,0,R&B;,0.00102,1,0.0942,-16.709,1,38,5/11/1993,I Wish You Love,0.0317,96.477,0.201,1993
0.045,373592,['Nate Dogg'],0.84,246347,0.798,1,R&B;,4.32E-05,8,0.172,-5.079,1,65,1993,Ain't No Fun (If the Homies Cant Have None) (feat. Nate ***** Warren G & Kurupt),0.0699,100.175,0.695,1993
0.601,894531,['Otis Clay'],0.544,368933,0.301,0,R&B;,0.000113,7,0.151,-12.006,0,29,8/15/1993,When The Gates Swing Open,0.09,141.736,0.356,1993
0.244,319347,['R. Kelly'],0.565,270333,0.487,0,R&B;,0,6,0.134,-10.706,0,35,11/7/1993,Sadie,0.0556,161.812,0.444,1993
0.321,319347,['R. Kelly'],0.637,301493,0.49,0,R&B;,0,1,0.159,-10.809,1,34,11/7/1993,For You,0.0287,77.919,0.472,1993
0.665,319347,['R. Kelly'],0.853,262373,0.688,0,R&B;,5.33E-05,1,0.13,-6.19,0,33,11/7/1993,Homie Lover Friend,0.271,96.946,0.604,1993
0.317,319347,['R. Kelly'],0.686,254507,0.806,0,R&B;,0,6,0.0387,-6.828,0,31,11/7/1993,Summer Bunnies,0.299,191.767,0.694,1993
0.0984,319347,['R. Kelly'],0.621,256133,0.481,0,R&B;,0,11,0.241,-8.016,1,61,11/7/1993,Bump n' Grind,0.0371,65.004,0.679,1993
0.12,319347,['R. Kelly'],0.714,338160,0.371,0,R&B;,0,1,0.104,-11.052,0,48,11/7/1993,It Seems Like You're Ready,0.0305,115.927,0.343,1993
0.457,319347,['R. Kelly'],0.658,277493,0.55,0,R&B;,0.000728,9,0.114,-6.705,1,49,11/7/1993,Your Body's *******,0.0302,168.289,0.727,1993
0.116,319347,['R. Kelly'],0.709,687493,0.475,0,R&B;,0,1,0.208,-10.823,1,42,11/7/1993,**** Me (Part I) / **** Me (Part II),0.131,125.818,0.526,1993
0.486,319347,['R. Kelly'],0.657,354333,0.382,0,R&B;,0,4,0.0813,-11.215,1,36,11/7/1993,******** Song,0.0382,127.934,0.343,1993
0.0941,366164,['Rick James'],0.839,231800,0.539,0,R&B;,0.00279,0,0.0986,-8.494,1,36,1/15/1993,Give It To Me Baby - Single Version,0.104,122.604,0.931,1993
0.0376,305501,['Roger'],0.557,249867,0.607,0,R&B;,0,5,0.0635,-9.316,0,53,9/28/1993,I Want to Be Your Man,0.0551,81.648,0.457,1993
0.235,282709,['Sam & Dave'],0.689,155613,0.734,0,R&B;,0.00122,6,0.0978,-3.977,1,44,1993,"Hold On, I'm Coming",0.0353,107.856,0.818,1993
0.0658,790833,['Shalamar'],0.863,299360,0.738,0,R&B;,0.000234,10,0.0969,-6.314,0,47,1993,A ***** to Remember,0.0428,108.851,0.947,1993
0.0354,790833,['Shalamar'],0.788,373160,0.685,0,R&B;,0.000891,7,0.0636,-7.806,1,37,1993,Make That Move,0.103,116.947,0.753,1993
0.229,790833,['Shalamar'],0.627,302760,0.642,0,R&B;,0,0,0.205,-5.821,0,35,1993,This Is for the Lover in You,0.0524,177.558,0.749,1993
0.492,83013,['The Jackson 5'],0.639,180840,0.543,0,R&B;,1.29E-05,8,0.28,-12.777,1,57,1/1/1993,I Want You Back,0.0303,98.185,0.937,1993
0.0036,138407,['The Dramatics'],0.685,338813,0.686,1,R&B;,0,7,0.0959,-6.311,1,54,1993,***** **** World (feat. Tha **** Pound & The Dramatics),0.292,94.188,0.682,1993
0.876,61479,['The Five Satins'],0.43,187667,0.33,0,R&B;,0,6,0.105,-10.621,1,59,1993,In The Still of the *****,0.0353,108.824,0.316,1993
0.324,376608,['The Marvelettes'],0.675,169533,0.522,0,R&B;,0,2,0.12,-10.387,1,32,1/1/1993,Don't Mess With Bill - Single Version,0.0328,116.191,0.547,1993
0.704,479582,['The Moonglows'],0.409,192227,0.18,0,R&B;,0,3,0.0993,-12.299,1,45,12/7/1993,Sincerely,0.0318,81.772,0.395,1993
0.505,578141,['The Spinners'],0.722,210465,0.406,0,R&B;,0.000444,11,0.0867,-11.859,0,34,1993,They Just Can't Stop It (Games People Play),0.0359,76.459,0.638,1993
0.355,578141,['The Spinners'],0.783,236693,0.669,0,R&B;,0,9,0.0826,-9.438,1,35,1993,***** / I've Loved You for a Long Time,0.043,122.772,0.871,1993
0.466,578141,['The Spinners'],0.81,215109,0.536,0,R&B;,0.00074,10,0.0401,-11.573,1,59,1993,The Rubberband Man,0.0583,97.311,0.957,1993
0.289,578141,['The Spinners'],0.818,242667,0.768,0,R&B;,4.73E-06,9,0.107,-6.975,0,60,1993,Working My Way Back to You,0.0482,121.562,0.922,1993
0.156,569685,['The Temptations'],0.84,285173,0.443,0,R&B;,0.000235,1,0.059,-11.655,1,42,1/15/1993,Lady Soul - Single Version,0.0393,114.008,0.906,1993
0.0972,515600,['Thelma Houston'],0.529,218907,0.671,0,R&B;,9.99E-06,0,0.0917,-9.745,0,32,1/15/1993,Don't Leave Me This Way - Single Version,0.0594,121.071,0.673,1993
0.304,597309,['Tina Turner'],0.638,369067,0.762,0,R&B;,9.00E-05,2,0.112,-9.685,1,41,1993,I Don't Wanna Fight,0.0381,92.046,0.726,1993
0.162,597309,['Tina Turner'],0.736,245467,0.733,0,R&B;,8.74E-05,1,0.308,-9.098,1,42,1993,Disco Inferno,0.0306,131.212,0.965,1993
0.678,597309,['Tina Turner'],0.881,176293,0.741,0,R&B;,4.01E-06,7,0.123,-9.963,1,38,1993,A Fool in Love,0.213,128.578,0.919,1993
0.145,597309,['Tina Turner'],0.741,199933,0.765,0,R&B;,0.00175,11,0.0191,-9.683,0,44,1993,Nutbush City Limits,0.0304,150.203,0.963,1993
